0	0	Kris	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	1	Short Sword	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	2	Rapier	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	3	Katana	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	4	Sword of Assassin	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	5	Blade	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	6	Gladius	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	7	Falchion	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	8	Serpent Sword	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	9	Sword of Salamander	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	10	Light Saber	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	11	Legendary Sword	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	12	Heliacal Sword	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	13	Double Blade	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	14	Lighting Sword	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	15	Giant Sword	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	16	Sword of Destruction	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	17	Dark Breaker	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	18	Thunder Blade	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	19	Divine Sword of the Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	20	Knight's Blade	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	21	Dark Reign Blade	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0
0	22	Bone Blade	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	23	Explosive Blade	256	0	1	-1	1	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	24	Daybreak	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	25	Sword Dancer	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0
0	26	Flameberge	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	27	Sword Breaker	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	28	Rune Bastard Sword	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	29	Sonic Blade	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	30	Asura	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	31	Rune Blade	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0
0	32	Sacred Gloves	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	33	Holy Storm Claws	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	34	Piercing Blade Gloves	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	35	Phoenix Soul Star	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	36	Cyclone Sword	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	37	Blast Break	268	0	1	-1	1	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	41	Pandora Pick (two-handed)	256	1	0	-1	8	0	416	0	417	0	418	0	286	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
0	42	Bloodangel Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	44	Bloodangel Magic Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	46	Bloodangel Claws	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	48	[Bound] Sword of Destruction	268	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0
0	49	[Bound] Thunder Blade	268	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0
0	50	[Bound] Holy Storm Claws	268	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0
0	51	Blessed Divine Sword of Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	52	Pantera Claws	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	53	Devast Claws	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	54	Darkangel Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	55	Darkangel Magic Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	56	Darkangel Claws	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	57	Holy Angel Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	58	Holy Angel Magic Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	59	Holy Angel Claws	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	60	Absolute Claw of Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	61	Blessed Archangel's Absolute Claws	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
0	62	Soul Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
0	63	Magic Soul Sword	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
0	64	Soul Claws	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
1	0	Small Axe	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	1	Hand Axe	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	2	Double Axe	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	3	Tomahawk	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	4	Elven Axe	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
1	5	Battle Axe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	6	Nikea Axe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	7	Larkan Axe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1	8	Crescent Axe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
2	0	Mace	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2	1	Morning Star	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2	2	Flail	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
2	3	Great Hammer	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2	4	Crystal Morning Star	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
2	5	Crystal Sword	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
2	6	Chaos Dragon Axe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
2	7	Elemental Mace	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0
2	8	Battle Scepter	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0
2	9	Master Scepter	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0
2	10	Great Scepter	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0
2	11	Lord's Scepter	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0
